id,listing_url,bedrooms,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_value
41748472,https://www.airbnb.com/rooms/41748472,1.0,1.0,$169.00,106,4.78,4.85,4.6
41748571,https://www.airbnb.com/rooms/41748571,4.0,7.0,$232.00,61,4.62,4.64,4.39
41754937,https://www.airbnb.com/rooms/41754937,1.0,,$40.00,1,1.0,1.0,2.0
41762179,https://www.airbnb.com/rooms/41762179,1.0,1.0,$36.00,14,4.79,4.64,4.64
41769044,https://www.airbnb.com/rooms/41769044,2.0,2.0,$134.00,53,4.85,4.83,4.83
41769905,https://www.airbnb.com/rooms/41769905,2.0,2.0,$123.00,48,4.77,4.79,4.77
41772133,https://www.airbnb.com/rooms/41772133,2.0,3.0,$693.00,1,5.0,5.0,5.0
41775668,https://www.airbnb.com/rooms/41775668,2.0,2.0,$238.00,0,,,
41796207,https://www.airbnb.com/rooms/41796207,3.0,3.0,$289.00,39,4.69,4.87,4.64
41801106,https://www.airbnb.com/rooms/41801106,3.0,3.0,$528.00,21,4.95,5.0,4.95
41819774,https://www.airbnb.com/rooms/41819774,1.0,2.0,$183.00,130,4.98,4.99,4.95
41819825,https://www.airbnb.com/rooms/41819825,1.0,2.0,$175.00,112,5.0,5.0,4.96
41822449,https://www.airbnb.com/rooms/41822449,1.0,1.0,$34.00,29,4.93,4.97,4.97
41824258,https://www.airbnb.com/rooms/41824258,1.0,1.0,$121.00,34,5.0,4.97,4.94
41828795,https://www.airbnb.com/rooms/41828795,5.0,7.0,$775.00,4,5.0,5.0,4.75
41834359,https://www.airbnb.com/rooms/41834359,2.0,2.0,$444.00,0,,,
41837085,https://www.airbnb.com/rooms/41837085,1.0,1.0,$129.00,64,5.0,4.98,4.97
41859570,https://www.airbnb.com/rooms/41859570,1.0,1.0,$79.00,189,4.96,4.97,4.92
41874547,https://www.airbnb.com/rooms/41874547,3.0,10.0,$694.00,55,4.82,4.82,4.73
41877876,https://www.airbnb.com/rooms/41877876,4.0,6.0,$426.00,46,4.8,4.76,4.5
41880363,https://www.airbnb.com/rooms/41880363,1.0,2.0,$171.00,19,4.89,5.0,4.84
41882776,https://www.airbnb.com/rooms/41882776,1.0,1.0,$200.00,13,4.92,5.0,4.85
41887823,https://www.airbnb.com/rooms/41887823,1.0,1.0,$50.00,10,4.9,4.9,5.0
41889395,https://www.airbnb.com/rooms/41889395,4.0,4.0,$357.00,84,4.96,4.86,4.85
41904069,https://www.airbnb.com/rooms/41904069,3.0,3.0,$189.00,54,4.78,4.89,4.81
41905240,https://www.airbnb.com/rooms/41905240,5.0,11.0,$2190.00,15,4.93,5.0,4.88
41905296,https://www.airbnb.com/rooms/41905296,7.0,17.0,$2588.00,16,4.94,4.86,5.0
41905528,https://www.airbnb.com/rooms/41905528,4.0,4.0,$3000.00,4,4.0,5.0,2.0
41916719,https://www.airbnb.com/rooms/41916719,2.0,2.0,$250.00,1,5.0,5.0,5.0
41924076,https://www.airbnb.com/rooms/41924076,3.0,5.0,$110.00,14,4.79,4.86,4.79
41926490,https://www.airbnb.com/rooms/41926490,1.0,,$80.00,111,4.48,4.54,4.52
41929618,https://www.airbnb.com/rooms/41929618,2.0,2.0,$134.00,22,4.95,5.0,4.95
41935943,https://www.airbnb.com/rooms/41935943,5.0,5.0,$888.00,40,4.8,4.78,4.45
41940143,https://www.airbnb.com/rooms/41940143,3.0,2.0,$250.00,0,,,
41941892,https://www.airbnb.com/rooms/41941892,3.0,3.0,$1200.00,3,5.0,5.0,4.0
41951303,https://www.airbnb.com/rooms/41951303,1.0,1.0,$99.00,1,5.0,5.0,5.0
41952467,https://www.airbnb.com/rooms/41952467,2.0,3.0,$600.00,3,5.0,5.0,5.0
41956831,https://www.airbnb.com/rooms/41956831,2.0,3.0,$199.00,42,4.9,4.93,4.71
41963611,https://www.airbnb.com/rooms/41963611,1.0,1.0,$58.00,18,4.89,4.94,4.83
41979499,https://www.airbnb.com/rooms/41979499,3.0,3.0,$300.00,0,,,
41982770,https://www.airbnb.com/rooms/41982770,1.0,1.0,$22.00,0,,,
41982896,https://www.airbnb.com/rooms/41982896,2.0,2.0,$127.00,22,5.0,5.0,5.0
41983088,https://www.airbnb.com/rooms/41983088,1.0,2.0,$170.00,163,4.91,4.93,4.88
41983797,https://www.airbnb.com/rooms/41983797,1.0,1.0,$50.00,1,5.0,4.0,4.0
41984005,https://www.airbnb.com/rooms/41984005,1.0,2.0,$111.00,60,4.97,4.95,4.92
41999462,https://www.airbnb.com/rooms/41999462,3.0,3.0,$1000.00,0,,,
42001266,https://www.airbnb.com/rooms/42001266,2.0,2.0,$130.00,53,4.91,4.92,4.85
42004504,https://www.airbnb.com/rooms/42004504,4.0,6.0,$480.00,0,,,
42006011,https://www.airbnb.com/rooms/42006011,2.0,3.0,$1254.00,1,5.0,5.0,5.0
42018969,https://www.airbnb.com/rooms/42018969,1.0,,$300.00,1,0.0,,
42024407,https://www.airbnb.com/rooms/42024407,3.0,3.0,$453.00,40,4.95,4.97,4.87
42039191,https://www.airbnb.com/rooms/42039191,1.0,1.0,$350.00,0,,,
42051643,https://www.airbnb.com/rooms/42051643,2.0,6.0,$220.00,9,4.78,4.78,4.67
42052028,https://www.airbnb.com/rooms/42052028,1.0,2.0,$636.00,3,5.0,5.0,4.67
42067837,https://www.airbnb.com/rooms/42067837,1.0,1.0,$25.00,2,5.0,5.0,5.0
42068339,https://www.airbnb.com/rooms/42068339,1.0,1.0,$161.00,181,4.7,4.81,4.69
42073916,https://www.airbnb.com/rooms/42073916,,1.0,$305.00,6,5.0,5.0,4.83
42074207,https://www.airbnb.com/rooms/42074207,1.0,1.0,$89.00,177,4.99,4.99,4.96
42091432,https://www.airbnb.com/rooms/42091432,,1.0,$10000.00,0,,,
42111942,https://www.airbnb.com/rooms/42111942,3.0,4.0,$459.00,8,4.88,4.75,4.75
42113036,https://www.airbnb.com/rooms/42113036,1.0,1.0,$98.00,88,4.92,4.91,4.98
42113880,https://www.airbnb.com/rooms/42113880,2.0,3.0,$200.00,0,,,
42118859,https://www.airbnb.com/rooms/42118859,1.0,1.0,$36.00,1,5.0,5.0,5.0
42118862,https://www.airbnb.com/rooms/42118862,2.0,2.0,$230.00,1,5.0,5.0,4.0
42122720,https://www.airbnb.com/rooms/42122720,3.0,5.0,$354.00,69,4.87,4.91,4.78
42135545,https://www.airbnb.com/rooms/42135545,1.0,2.0,$115.00,120,4.4,4.45,4.47
42137090,https://www.airbnb.com/rooms/42137090,3.0,4.0,$576.00,25,4.92,4.96,4.72
42138413,https://www.airbnb.com/rooms/42138413,1.0,1.0,$50.00,1,5.0,5.0,5.0
42141152,https://www.airbnb.com/rooms/42141152,2.0,4.0,$252.00,7,4.86,4.71,4.29
42142951,https://www.airbnb.com/rooms/42142951,1.0,1.0,$197.00,55,4.98,4.98,4.8
42145069,https://www.airbnb.com/rooms/42145069,,1.0,$98.00,104,4.69,4.77,4.73
42153097,https://www.airbnb.com/rooms/42153097,3.0,3.0,$285.00,9,5.0,5.0,4.89
42159461,https://www.airbnb.com/rooms/42159461,2.0,2.0,$279.00,30,4.93,5.0,4.77
42162967,https://www.airbnb.com/rooms/42162967,3.0,5.0,$173.00,22,4.82,4.82,4.81
42182687,https://www.airbnb.com/rooms/42182687,2.0,2.0,$265.00,4,5.0,5.0,4.75
42195743,https://www.airbnb.com/rooms/42195743,2.0,2.0,$213.00,0,,,
42197584,https://www.airbnb.com/rooms/42197584,3.0,2.0,$298.00,52,4.94,4.98,4.85
42199972,https://www.airbnb.com/rooms/42199972,4.0,4.0,$1887.00,17,4.94,5.0,4.75
42200892,https://www.airbnb.com/rooms/42200892,2.0,2.0,$190.00,166,4.9,4.98,4.88
42201597,https://www.airbnb.com/rooms/42201597,1.0,,$50.00,1,0.0,,
42206397,https://www.airbnb.com/rooms/42206397,2.0,2.0,$125.00,0,,,
42222230,https://www.airbnb.com/rooms/42222230,5.0,13.0,$2178.00,42,4.98,4.95,4.79
42223582,https://www.airbnb.com/rooms/42223582,3.0,3.0,$714.00,1,5.0,5.0,5.0
42226681,https://www.airbnb.com/rooms/42226681,1.0,1.0,$91.00,107,4.76,4.8,4.81
42244632,https://www.airbnb.com/rooms/42244632,1.0,2.0,$173.00,185,4.86,4.9,4.82
42248379,https://www.airbnb.com/rooms/42248379,1.0,1.0,$77.00,103,4.72,4.74,4.76
42248745,https://www.airbnb.com/rooms/42248745,2.0,2.0,$399.00,2,4.0,4.0,4.0
42250128,https://www.airbnb.com/rooms/42250128,3.0,4.0,$350.00,0,,,
42253349,https://www.airbnb.com/rooms/42253349,1.0,1.0,$125.00,0,,,
42254418,https://www.airbnb.com/rooms/42254418,5.0,7.0,$289.00,75,4.95,4.99,4.87
42255019,https://www.airbnb.com/rooms/42255019,3.0,2.0,$99.00,1,5.0,5.0,5.0
42255222,https://www.airbnb.com/rooms/42255222,1.0,1.0,$32.00,0,,,
42255600,https://www.airbnb.com/rooms/42255600,1.0,1.0,$32.00,0,,,
42259356,https://www.airbnb.com/rooms/42259356,1.0,1.0,$172.00,13,4.77,4.62,4.69
42271787,https://www.airbnb.com/rooms/42271787,3.0,3.0,$600.00,3,4.67,4.67,4.67
42276701,https://www.airbnb.com/rooms/42276701,1.0,2.0,$132.00,199,4.62,4.79,4.71
42279053,https://www.airbnb.com/rooms/42279053,3.0,8.0,$608.00,237,4.83,4.86,4.86
42293006,https://www.airbnb.com/rooms/42293006,1.0,1.0,$45.00,0,,,
42294925,https://www.airbnb.com/rooms/42294925,1.0,1.0,$40.00,0,,,
42298938,https://www.airbnb.com/rooms/42298938,6.0,10.0,$337.00,115,4.88,4.9,4.79
42306695,https://www.airbnb.com/rooms/42306695,3.0,2.0,$565.00,0,,,
42308418,https://www.airbnb.com/rooms/42308418,3.0,4.0,$200.00,43,4.7,4.88,4.72
42311508,https://www.airbnb.com/rooms/42311508,1.0,1.0,$236.00,3,5.0,5.0,4.67
42313303,https://www.airbnb.com/rooms/42313303,1.0,1.0,$60.00,1,5.0,5.0,5.0
42315253,https://www.airbnb.com/rooms/42315253,4.0,4.0,$450.00,0,,,
42317364,https://www.airbnb.com/rooms/42317364,2.0,2.0,$204.00,71,5.0,5.0,4.94
42317808,https://www.airbnb.com/rooms/42317808,,2.0,$172.00,114,4.83,4.84,4.7
42327347,https://www.airbnb.com/rooms/42327347,1.0,2.0,$290.00,0,,,
42333359,https://www.airbnb.com/rooms/42333359,1.0,1.0,$150.00,0,,,
42333408,https://www.airbnb.com/rooms/42333408,2.0,2.0,$150.00,14,4.93,5.0,4.93
42335050,https://www.airbnb.com/rooms/42335050,3.0,6.0,$529.00,0,,,
42336387,https://www.airbnb.com/rooms/42336387,1.0,2.0,$122.00,10,5.0,5.0,4.9
42336710,https://www.airbnb.com/rooms/42336710,4.0,,$150.00,3,5.0,5.0,5.0
42339321,https://www.airbnb.com/rooms/42339321,1.0,1.0,$69.00,6,5.0,5.0,5.0
42349472,https://www.airbnb.com/rooms/42349472,3.0,3.0,$931.00,70,4.93,4.97,4.74
42352624,https://www.airbnb.com/rooms/42352624,2.0,4.0,$1000.00,0,,,
42353836,https://www.airbnb.com/rooms/42353836,2.0,2.0,$158.00,3,5.0,5.0,5.0
42354184,https://www.airbnb.com/rooms/42354184,2.0,1.0,$70.00,2,5.0,5.0,5.0
42354784,https://www.airbnb.com/rooms/42354784,1.0,1.0,$115.00,1,5.0,5.0,5.0
42355378,https://www.airbnb.com/rooms/42355378,2.0,2.0,$460.00,71,4.87,4.87,4.7
42358640,https://www.airbnb.com/rooms/42358640,2.0,2.0,$325.00,1,5.0,5.0,5.0
42360456,https://www.airbnb.com/rooms/42360456,3.0,6.0,$248.00,34,4.56,4.56,4.53
42364078,https://www.airbnb.com/rooms/42364078,1.0,1.0,$97.00,1,4.0,5.0,5.0
42365628,https://www.airbnb.com/rooms/42365628,4.0,4.0,$546.00,63,4.94,4.92,4.87
42367241,https://www.airbnb.com/rooms/42367241,3.0,4.0,$120.00,1,4.0,5.0,5.0
42376721,https://www.airbnb.com/rooms/42376721,1.0,3.0,$1000.00,3,5.0,5.0,5.0
42379568,https://www.airbnb.com/rooms/42379568,3.0,3.0,$233.00,2,5.0,5.0,5.0
42379791,https://www.airbnb.com/rooms/42379791,4.0,4.0,$1557.00,7,5.0,5.0,5.0
42382842,https://www.airbnb.com/rooms/42382842,4.0,4.0,$791.00,2,5.0,4.5,5.0
42383368,https://www.airbnb.com/rooms/42383368,1.0,1.0,$73.00,11,4.9,5.0,5.0
42384230,https://www.airbnb.com/rooms/42384230,2.0,2.0,$218.00,86,4.97,4.98,4.92
42384378,https://www.airbnb.com/rooms/42384378,3.0,3.0,$350.00,0,,,
42384705,https://www.airbnb.com/rooms/42384705,1.0,1.0,$171.00,217,5.0,4.99,4.97
42385034,https://www.airbnb.com/rooms/42385034,2.0,2.0,$241.00,16,5.0,4.94,4.88
42389545,https://www.airbnb.com/rooms/42389545,2.0,3.0,$95.00,1,5.0,5.0,5.0
42390679,https://www.airbnb.com/rooms/42390679,1.0,1.0,$134.00,111,4.83,4.95,4.77
42401834,https://www.airbnb.com/rooms/42401834,1.0,1.0,$150.00,14,5.0,4.93,4.93
42409811,https://www.airbnb.com/rooms/42409811,,2.0,$88.00,1,5.0,5.0,5.0
42412334,https://www.airbnb.com/rooms/42412334,2.0,2.0,$125.00,137,4.94,4.97,4.87
42412407,https://www.airbnb.com/rooms/42412407,1.0,2.0,$200.00,0,,,
42412573,https://www.airbnb.com/rooms/42412573,2.0,2.0,$350.00,4,5.0,5.0,5.0
42412967,https://www.airbnb.com/rooms/42412967,4.0,4.0,$449.00,20,5.0,5.0,4.85
42413775,https://www.airbnb.com/rooms/42413775,3.0,3.0,$207.00,0,,,
42428378,https://www.airbnb.com/rooms/42428378,1.0,1.0,$200.00,0,,,
42430515,https://www.airbnb.com/rooms/42430515,1.0,,$80.00,42,4.71,4.81,4.74
42437214,https://www.airbnb.com/rooms/42437214,1.0,1.0,$74.00,12,4.58,5.0,4.5
42437285,https://www.airbnb.com/rooms/42437285,1.0,2.0,$79.00,133,4.87,4.9,4.88
42437895,https://www.airbnb.com/rooms/42437895,1.0,,$80.00,1,1.0,1.0,1.0
42439985,https://www.airbnb.com/rooms/42439985,3.0,3.0,$190.00,204,4.93,4.93,4.91
42450073,https://www.airbnb.com/rooms/42450073,3.0,4.0,$550.00,31,4.9,4.97,4.77
42453717,https://www.airbnb.com/rooms/42453717,4.0,4.0,$726.00,19,4.95,5.0,4.68
42455520,https://www.airbnb.com/rooms/42455520,1.0,2.0,$120.00,63,4.6,4.75,4.65
42459820,https://www.airbnb.com/rooms/42459820,,1.0,$150.00,0,,,
42463161,https://www.airbnb.com/rooms/42463161,2.0,2.0,$240.00,0,,,
42466984,https://www.airbnb.com/rooms/42466984,3.0,4.0,$159.00,10,4.9,4.8,4.7
42468404,https://www.airbnb.com/rooms/42468404,,2.0,$113.00,102,4.95,4.99,4.95
42472799,https://www.airbnb.com/rooms/42472799,1.0,2.0,$50.00,3,4.67,5.0,5.0
42488104,https://www.airbnb.com/rooms/42488104,3.0,3.0,$444.00,6,4.83,5.0,5.0
42491984,https://www.airbnb.com/rooms/42491984,1.0,1.0,$70.00,20,4.7,4.85,4.5
42492914,https://www.airbnb.com/rooms/42492914,1.0,1.0,$50.00,0,,,
42493257,https://www.airbnb.com/rooms/42493257,4.0,3.0,$297.00,17,4.65,4.82,4.65
42507323,https://www.airbnb.com/rooms/42507323,5.0,5.0,$476.00,0,,,
42511096,https://www.airbnb.com/rooms/42511096,1.0,1.0,$130.00,8,4.86,5.0,5.0
42511269,https://www.airbnb.com/rooms/42511269,3.0,7.0,$267.00,137,4.78,4.83,4.83
42516649,https://www.airbnb.com/rooms/42516649,,,$111.00,227,4.7,4.74,4.54
42518813,https://www.airbnb.com/rooms/42518813,1.0,1.0,$172.00,1,0.0,,
42518971,https://www.airbnb.com/rooms/42518971,2.0,3.0,$179.00,29,4.97,5.0,4.9
42519290,https://www.airbnb.com/rooms/42519290,1.0,2.0,$363.00,1,5.0,5.0,5.0
42532869,https://www.airbnb.com/rooms/42532869,1.0,1.0,$275.00,0,,,
42533300,https://www.airbnb.com/rooms/42533300,1.0,1.0,$375.00,0,,,
42536025,https://www.airbnb.com/rooms/42536025,1.0,2.0,$97.00,112,4.9,4.95,4.8
42537433,https://www.airbnb.com/rooms/42537433,1.0,2.0,$121.00,81,4.83,4.89,4.86
42539732,https://www.airbnb.com/rooms/42539732,2.0,1.0,$111.00,3,5.0,5.0,5.0
42540696,https://www.airbnb.com/rooms/42540696,2.0,2.0,$271.00,51,4.73,4.86,4.65
42541133,https://www.airbnb.com/rooms/42541133,4.0,4.0,$228.00,136,4.88,4.91,4.86
42541918,https://www.airbnb.com/rooms/42541918,1.0,,$150.00,0,,,
42542237,https://www.airbnb.com/rooms/42542237,1.0,1.0,$75.00,18,4.67,5.0,4.83
42543665,https://www.airbnb.com/rooms/42543665,4.0,5.0,$185.00,46,4.89,4.91,4.93
42544174,https://www.airbnb.com/rooms/42544174,1.0,2.0,$115.00,86,4.98,4.97,4.97
42553763,https://www.airbnb.com/rooms/42553763,2.0,3.0,$150.00,0,,,
42560135,https://www.airbnb.com/rooms/42560135,4.0,15.0,$1142.00,50,4.7,4.78,4.76
42562325,https://www.airbnb.com/rooms/42562325,1.0,1.0,$300.00,0,,,
42563196,https://www.airbnb.com/rooms/42563196,2.0,3.0,$605.00,4,5.0,5.0,5.0
42569506,https://www.airbnb.com/rooms/42569506,3.0,4.0,$700.00,0,,,
42578233,https://www.airbnb.com/rooms/42578233,3.0,3.0,$637.00,3,5.0,5.0,4.33
42584265,https://www.airbnb.com/rooms/42584265,5.0,7.0,$1069.00,87,4.82,4.86,4.75
42587555,https://www.airbnb.com/rooms/42587555,1.0,1.0,$115.00,2,5.0,5.0,5.0
42590714,https://www.airbnb.com/rooms/42590714,1.0,1.0,$125.00,0,,,
42591036,https://www.airbnb.com/rooms/42591036,1.0,,$122.00,0,,,
42591785,https://www.airbnb.com/rooms/42591785,1.0,2.0,$130.00,96,4.99,4.96,4.91
42604084,https://www.airbnb.com/rooms/42604084,1.0,2.0,$240.00,0,,,
42606267,https://www.airbnb.com/rooms/42606267,1.0,1.0,$50.00,2,5.0,5.0,5.0
42616935,https://www.airbnb.com/rooms/42616935,,2.0,$211.00,26,5.0,5.0,4.96
42620611,https://www.airbnb.com/rooms/42620611,2.0,2.0,$298.00,51,4.94,4.98,4.88
42622563,https://www.airbnb.com/rooms/42622563,1.0,1.0,$95.00,0,,,
42624725,https://www.airbnb.com/rooms/42624725,3.0,7.0,$461.00,7,4.86,5.0,4.71
42625339,https://www.airbnb.com/rooms/42625339,2.0,4.0,$138.00,0,,,
42626256,https://www.airbnb.com/rooms/42626256,1.0,2.0,$189.00,0,,,
42636999,https://www.airbnb.com/rooms/42636999,3.0,3.0,$200.00,40,4.88,4.88,4.75
42637542,https://www.airbnb.com/rooms/42637542,3.0,3.0,$500.00,0,,,
42639095,https://www.airbnb.com/rooms/42639095,3.0,3.0,$400.00,9,4.22,4.56,4.44
42639777,https://www.airbnb.com/rooms/42639777,2.0,2.0,$85.00,13,4.46,4.69,4.46
42642357,https://www.airbnb.com/rooms/42642357,1.0,2.0,$80.00,2,3.0,3.0,3.0
42643354,https://www.airbnb.com/rooms/42643354,,1.0,$106.00,68,4.78,4.91,4.79
42643461,https://www.airbnb.com/rooms/42643461,,1.0,$199.00,0,,,
42644729,https://www.airbnb.com/rooms/42644729,1.0,1.0,$150.00,0,,,
42644748,https://www.airbnb.com/rooms/42644748,3.0,5.0,$229.00,91,4.97,4.99,4.95
42646618,https://www.airbnb.com/rooms/42646618,3.0,4.0,$549.00,62,4.92,4.92,4.84
42647333,https://www.airbnb.com/rooms/42647333,1.0,3.0,$155.00,22,5.0,4.95,4.95
42647573,https://www.airbnb.com/rooms/42647573,1.0,2.0,$50.00,6,4.33,4.67,4.5
42647941,https://www.airbnb.com/rooms/42647941,1.0,,$140.00,0,,,
42648262,https://www.airbnb.com/rooms/42648262,1.0,,$70.00,0,,,
42648985,https://www.airbnb.com/rooms/42648985,1.0,1.0,$167.00,92,5.0,4.99,4.93
42649201,https://www.airbnb.com/rooms/42649201,2.0,2.0,$199.00,4,5.0,5.0,5.0
42661730,https://www.airbnb.com/rooms/42661730,,1.0,$55.00,45,4.84,4.96,4.8
42664390,https://www.airbnb.com/rooms/42664390,,1.0,$10.00,1,5.0,5.0,5.0
42684475,https://www.airbnb.com/rooms/42684475,4.0,4.0,$170.00,3,4.67,4.33,4.33
42685929,https://www.airbnb.com/rooms/42685929,5.0,10.0,$81.00,222,4.7,4.81,4.71
42692733,https://www.airbnb.com/rooms/42692733,8.0,14.0,$93.00,199,4.77,4.86,4.77
42704155,https://www.airbnb.com/rooms/42704155,3.0,1.0,$225.00,1,5.0,5.0,5.0
42704796,https://www.airbnb.com/rooms/42704796,1.0,1.0,$58.00,11,4.91,5.0,5.0
42706107,https://www.airbnb.com/rooms/42706107,1.0,1.0,$30.00,2,5.0,5.0,5.0
42717167,https://www.airbnb.com/rooms/42717167,1.0,1.0,$213.00,21,4.81,4.86,4.71
42718876,https://www.airbnb.com/rooms/42718876,1.0,2.0,$221.00,143,4.93,4.92,4.87
42736666,https://www.airbnb.com/rooms/42736666,1.0,1.0,$143.00,30,4.8,4.87,4.9
42737144,https://www.airbnb.com/rooms/42737144,5.0,13.0,$839.00,53,4.92,4.89,4.87
42738847,https://www.airbnb.com/rooms/42738847,,,$0.00,0,,,
42741968,https://www.airbnb.com/rooms/42741968,2.0,2.0,$190.00,0,,,
42744452,https://www.airbnb.com/rooms/42744452,4.0,5.0,$290.00,23,4.96,4.91,4.87
42744708,https://www.airbnb.com/rooms/42744708,4.0,9.0,$1142.00,82,4.99,4.98,4.93
42745300,https://www.airbnb.com/rooms/42745300,2.0,3.0,$307.00,39,4.82,4.85,4.67
42793871,https://www.airbnb.com/rooms/42793871,1.0,1.0,$158.00,37,4.95,4.95,4.89
42812875,https://www.airbnb.com/rooms/42812875,1.0,3.0,$105.00,30,4.87,4.83,4.83
42813777,https://www.airbnb.com/rooms/42813777,3.0,5.0,$222.00,1,5.0,5.0,5.0
42816195,https://www.airbnb.com/rooms/42816195,3.0,5.0,$228.00,51,4.84,4.9,4.82
42820658,https://www.airbnb.com/rooms/42820658,1.0,1.0,$52.00,39,4.87,4.92,4.85
42825784,https://www.airbnb.com/rooms/42825784,7.0,7.0,$1400.00,17,4.88,4.88,4.47
42843944,https://www.airbnb.com/rooms/42843944,1.0,2.0,$399.00,1,5.0,5.0,5.0
42853434,https://www.airbnb.com/rooms/42853434,4.0,4.0,$150.00,2,5.0,5.0,5.0
42854184,https://www.airbnb.com/rooms/42854184,1.0,1.0,$100.00,80,4.95,4.94,4.88
42859047,https://www.airbnb.com/rooms/42859047,2.0,2.0,$130.00,0,,,
42860906,https://www.airbnb.com/rooms/42860906,1.0,1.0,$36.00,6,5.0,5.0,5.0
42865233,https://www.airbnb.com/rooms/42865233,1.0,1.0,$60.00,44,4.91,4.98,4.84
42866000,https://www.airbnb.com/rooms/42866000,,1.0,$85.00,0,,,
42866299,https://www.airbnb.com/rooms/42866299,2.0,3.0,$233.00,243,4.91,4.9,4.74
42879407,https://www.airbnb.com/rooms/42879407,1.0,2.0,$82.00,0,,,
42880180,https://www.airbnb.com/rooms/42880180,6.0,6.0,$2325.00,11,4.64,4.0,3.67
42881947,https://www.airbnb.com/rooms/42881947,1.0,2.0,$105.00,43,4.67,4.84,4.6
42888393,https://www.airbnb.com/rooms/42888393,4.0,5.0,$260.00,2,5.0,5.0,5.0
42904672,https://www.airbnb.com/rooms/42904672,1.0,2.0,$71.00,22,4.55,4.64,4.59
42905997,https://www.airbnb.com/rooms/42905997,3.0,5.0,$743.00,2,5.0,5.0,5.0
42908125,https://www.airbnb.com/rooms/42908125,2.0,4.0,$155.00,21,4.86,5.0,4.86
42922836,https://www.airbnb.com/rooms/42922836,1.0,1.0,$247.00,324,4.98,4.98,4.91
42924521,https://www.airbnb.com/rooms/42924521,,1.0,$70.00,1,1.0,1.0,1.0
42925493,https://www.airbnb.com/rooms/42925493,1.0,1.0,$43.00,1,5.0,5.0,5.0
42926212,https://www.airbnb.com/rooms/42926212,1.0,1.0,$116.00,62,4.98,4.98,4.95
42937546,https://www.airbnb.com/rooms/42937546,2.0,3.0,$503.00,67,4.91,4.93,4.81
42950737,https://www.airbnb.com/rooms/42950737,1.0,1.0,$80.00,70,4.9,4.87,4.8
42955910,https://www.airbnb.com/rooms/42955910,2.0,5.0,$264.00,24,4.67,4.67,4.67
42956001,https://www.airbnb.com/rooms/42956001,1.0,2.0,$752.00,5,4.8,4.6,4.8
42964059,https://www.airbnb.com/rooms/42964059,2.0,2.0,$300.00,0,,,
42965164,https://www.airbnb.com/rooms/42965164,2.0,2.0,$142.00,8,4.88,4.75,4.88
42973289,https://www.airbnb.com/rooms/42973289,1.0,1.0,$216.00,46,4.98,4.96,4.96
42980657,https://www.airbnb.com/rooms/42980657,5.0,10.0,$344.00,262,4.68,4.74,4.65
42982193,https://www.airbnb.com/rooms/42982193,2.0,2.0,$91.00,65,4.83,4.83,4.78
43011533,https://www.airbnb.com/rooms/43011533,3.0,3.0,$669.00,4,4.75,4.75,4.25
43046327,https://www.airbnb.com/rooms/43046327,2.0,4.0,$242.00,44,4.98,5.0,4.93
43047287,https://www.airbnb.com/rooms/43047287,2.0,2.0,$245.00,101,4.91,4.95,4.9
43054992,https://www.airbnb.com/rooms/43054992,3.0,5.0,$221.00,25,4.72,4.8,4.72
43057597,https://www.airbnb.com/rooms/43057597,1.0,1.0,$111.00,33,5.0,4.97,4.97
43069021,https://www.airbnb.com/rooms/43069021,9.0,15.0,$484.00,12,5.0,5.0,4.67
43070205,https://www.airbnb.com/rooms/43070205,2.0,2.0,$211.00,16,4.75,4.69,4.63
43087306,https://www.airbnb.com/rooms/43087306,3.0,3.0,$393.00,57,4.86,4.91,4.79
43103564,https://www.airbnb.com/rooms/43103564,1.0,1.0,$102.00,3,5.0,5.0,5.0
43116963,https://www.airbnb.com/rooms/43116963,1.0,1.0,$65.00,6,4.83,4.83,5.0
43123765,https://www.airbnb.com/rooms/43123765,2.0,2.0,$360.00,13,4.85,4.92,4.62
43134349,https://www.airbnb.com/rooms/43134349,2.0,2.0,$150.00,18,4.89,4.83,4.72
43150460,https://www.airbnb.com/rooms/43150460,1.0,1.0,$245.00,183,4.95,4.97,4.88
43156280,https://www.airbnb.com/rooms/43156280,2.0,2.0,$278.00,71,4.94,4.96,4.8
43156819,https://www.airbnb.com/rooms/43156819,1.0,1.0,$45.00,13,5.0,4.85,4.92
43157726,https://www.airbnb.com/rooms/43157726,1.0,1.0,$63.00,4,5.0,5.0,5.0
43164865,https://www.airbnb.com/rooms/43164865,2.0,3.0,$185.00,161,4.7,4.78,4.67
43177927,https://www.airbnb.com/rooms/43177927,1.0,1.0,$75.00,0,,,
43184607,https://www.airbnb.com/rooms/43184607,3.0,4.0,$276.00,14,4.93,5.0,4.79
43185740,https://www.airbnb.com/rooms/43185740,3.0,5.0,$213.00,87,4.92,4.95,4.9
43223183,https://www.airbnb.com/rooms/43223183,1.0,2.0,$165.00,47,4.94,4.96,4.87
43238009,https://www.airbnb.com/rooms/43238009,3.0,6.0,$933.00,65,4.97,4.97,4.94
43256850,https://www.airbnb.com/rooms/43256850,1.0,2.0,$85.00,2,5.0,4.5,4.5
43258165,https://www.airbnb.com/rooms/43258165,,1.0,$178.00,99,4.93,4.95,4.79
43265992,https://www.airbnb.com/rooms/43265992,2.0,2.0,$446.00,1,5.0,5.0,5.0
43274463,https://www.airbnb.com/rooms/43274463,1.0,2.0,$300.00,0,,,
